ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
2251	1.72e-38	1.37e-38	ASPRV1	aspartic peptidase, retroviral-like 1
13241	1.72e-38	1.37e-38		
35622	1.72e-38	1.37e-38	CYP4F22	cytochrome P450 family 4 subfamily F member 22
17317	1.72e-38	1.37e-38	MAP3K10	mitogen-activated protein kinase kinase kinase 10
9718	1.73e-38	1.37e-38	SPAG17	sperm associated antigen 17
31698	1.73e-38	1.37e-38	GUCD1	guanylyl cyclase domain containing 1
14253	1.73e-38	1.38e-38	SNX19	sorting nexin 19
31337	1.74e-38	1.39e-38		
1300	1.74e-38	1.39e-38		
22495	1.75e-38	1.39e-38	LRRFIP2	LRR binding FLII interacting protein 2
3744	1.76e-38	1.40e-38		
18836	1.76e-38	1.40e-38	U2SURP	U2 snRNP associated SURP domain containing
41704	1.76e-38	1.40e-38	INIP	INTS3 and NABP interacting protein
36712	1.77e-38	1.40e-38	FAM49B	family with sequence similarity 49 member B
2653	1.77e-38	1.41e-38	ERGIC3	ERGIC and golgi 3
16609	1.77e-38	1.41e-38		
38888	1.77e-38	1.41e-38		
27748	1.78e-38	1.41e-38	MUC4	mucin 4, cell surface associated
6286	1.78e-38	1.42e-38		
15146	1.78e-38	1.42e-38		
21387	1.79e-38	1.43e-38	HIST4H4	histone cluster 4, H4
34477	1.80e-38	1.43e-38	SPTBN1	spectrin beta, non-erythrocytic 1
19367	1.80e-38	1.43e-38	CXCR4	C-X-C motif chemokine receptor 4
31983	1.80e-38	1.44e-38	QKI	QKI, KH domain containing RNA binding
10787	1.81e-38	1.44e-38	ANKRD35	ankyrin repeat domain 35
31019	1.81e-38	1.44e-38	LSM14A	LSM14A, mRNA processing body assembly factor
8152	1.81e-38	1.44e-38	CXCL6	C-X-C motif chemokine ligand 6
20702	1.82e-38	1.45e-38	TUBB8	tubulin beta 8 class VIII
15651	1.82e-38	1.45e-38	MAGEE1	MAGE family member E1
39286	1.82e-38	1.45e-38	GNG2	G protein subunit gamma 2
24762	1.83e-38	1.45e-38		
37004	1.83e-38	1.45e-38	INPP5F	inositol polyphosphate-5-phosphatase F
8208	1.84e-38	1.46e-38	MEGF6	multiple EGF like domains 6
30753	1.84e-38	1.46e-38	INA	internexin neuronal intermediate filament protein alpha
20434	1.84e-38	1.46e-38	ZNF177	zinc finger protein 177
1351	1.84e-38	1.47e-38	RAD23B	RAD23 homolog B, nucleotide excision repair protein
30637	1.84e-38	1.47e-38	FRK	fyn related Src family tyrosine kinase
33592	1.84e-38	1.47e-38	LOC100289058	uncharacterized LOC100289058
26515	1.85e-38	1.47e-38	PTGFRN	prostaglandin F2 receptor inhibitor
33399	1.85e-38	1.47e-38		
32422	1.85e-38	1.48e-38	FAM117B	family with sequence similarity 117 member B
23777	1.85e-38	1.48e-38		
43070	1.87e-38	1.49e-38		
21725	1.88e-38	1.50e-38	PIM1	Pim-1 proto-oncogene, serine/threonine kinase
27199	1.88e-38	1.50e-38	ZNF776	zinc finger protein 776
1256	1.88e-38	1.50e-38	LRPAP1	LDL receptor related protein associated protein 1
39106	1.89e-38	1.50e-38	PRMT5	protein arginine methyltransferase 5
12369	1.89e-38	1.51e-38		
14558	1.89e-38	1.51e-38		
15727	1.89e-38	1.51e-38	LDHC	lactate dehydrogenase C
36011	1.89e-38	1.51e-38		
42239	1.90e-38	1.51e-38	ERLIN2	ER lipid raft associated 2
9716	1.90e-38	1.52e-38	CUL7	cullin 7
4170	1.91e-38	1.53e-38	RPL23AP32	ribosomal protein L23a pseudogene 32
44074	1.92e-38	1.53e-38	CEACAM6	carcinoembryonic antigen related cell adhesion molecule 6
21479	1.92e-38	1.53e-38		
33937	1.92e-38	1.53e-38	DGKH	diacylglycerol kinase eta
17108	1.93e-38	1.54e-38	BRI3BP	BRI3 binding protein
40574	1.93e-38	1.54e-38	TRAPPC2	trafficking protein particle complex 2
25232	1.93e-38	1.54e-38	RND3	Rho family GTPase 3
16617	1.93e-38	1.54e-38	LIG1	DNA ligase 1
43262	1.94e-38	1.54e-38	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21
24097	1.94e-38	1.54e-38	TMEM191B	transmembrane protein 191B
320	1.94e-38	1.55e-38	MUC3A	mucin 3A, cell surface associated
22189	1.94e-38	1.55e-38		
2336	1.95e-38	1.55e-38		
41262	1.95e-38	1.55e-38	HPRT1	hypoxanthine phosphoribosyltransferase 1
9317	1.95e-38	1.55e-38	ARHGAP25	Rho GTPase activating protein 25
42345	1.95e-38	1.55e-38	C1QC	complement C1q C chain
14778	1.95e-38	1.55e-38		
8674	1.95e-38	1.55e-38	MKLN1	muskelin 1
1805	1.96e-38	1.56e-38	TMEM61	transmembrane protein 61
976	1.96e-38	1.57e-38	EXO1	exonuclease 1
6481	1.96e-38	1.57e-38	TMEM38A	transmembrane protein 38A
9591	1.98e-38	1.58e-38	HPRT1	hypoxanthine phosphoribosyltransferase 1
43968	1.98e-38	1.58e-38	HMGN2	high mobility group nucleosomal binding domain 2
22638	1.98e-38	1.58e-38	GADD45B	growth arrest and DNA damage inducible beta
13521	1.99e-38	1.59e-38	CD302	CD302 molecule
43591	2.00e-38	1.60e-38	APOL2	apolipoprotein L2
7315	2.00e-38	1.60e-38		
18956	2.01e-38	1.60e-38	SPG11	spastic paraplegia 11 (autosomal recessive)
15813	2.01e-38	1.61e-38		
28659	2.01e-38	1.61e-38		
41393	2.02e-38	1.61e-38	DBP	D-box binding PAR bZIP transcription factor
30240	2.02e-38	1.61e-38	C17orf74	chromosome 17 open reading frame 74
5183	2.02e-38	1.61e-38	KCTD12	potassium channel tetramerization domain containing 12
44776	2.02e-38	1.62e-38		
30653	2.02e-38	1.62e-38	BIRC5	baculoviral IAP repeat containing 5
33764	2.04e-38	1.63e-38	TICAM2	toll like receptor adaptor molecule 2
17386	2.04e-38	1.63e-38	TULP4	tubby like protein 4
30442	2.05e-38	1.64e-38	SHTN1	shootin 1
11965	2.05e-38	1.64e-38	FKBP5	FK506 binding protein 5
2873	2.06e-38	1.64e-38		
22507	2.08e-38	1.66e-38		
21547	2.08e-38	1.66e-38	IL10RB	interleukin 10 receptor subunit beta
42002	2.08e-38	1.66e-38	BARD1	BRCA1 associated RING domain 1
35148	2.09e-38	1.67e-38		
29216	2.09e-38	1.67e-38	RDH12	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)
23369	2.09e-38	1.67e-38	FAM153B	family with sequence similarity 153 member B
43933	2.09e-38	1.67e-38	PAK1IP1	PAK1 interacting protein 1
20293	2.09e-38	1.67e-38	ECHDC2	enoyl-CoA hydratase domain containing 2
18465	2.09e-38	1.67e-38	CDC42SE2	CDC42 small effector 2
28271	2.11e-38	1.69e-38	MAP3K4	mitogen-activated protein kinase kinase kinase 4
21081	2.12e-38	1.69e-38	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta
29970	2.12e-38	1.69e-38		
19142	2.12e-38	1.69e-38	C16orf62	chromosome 16 open reading frame 62
37578	2.12e-38	1.70e-38	NMI	N-myc and STAT interactor
31727	2.12e-38	1.70e-38	RRM2B	ribonucleotide reductase regulatory TP53 inducible subunit M2B
27030	2.14e-38	1.71e-38	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
6608	2.14e-38	1.71e-38		
1428	2.14e-38	1.71e-38		
3798	2.15e-38	1.72e-38		
38643	2.15e-38	1.72e-38	SLC4A7	solute carrier family 4 member 7
42916	2.15e-38	1.72e-38		
15434	2.15e-38	1.72e-38	RND3	Rho family GTPase 3
36259	2.15e-38	1.72e-38		
7656	2.16e-38	1.72e-38	SLC19A2	solute carrier family 19 member 2
29712	2.16e-38	1.73e-38	WDHD1	WD repeat and HMG-box DNA binding protein 1
7066	2.16e-38	1.73e-38		
44831	2.16e-38	1.73e-38	TAF15	TATA-box binding protein associated factor 15
43131	2.17e-38	1.74e-38	SP1	Sp1 transcription factor
10281	2.18e-38	1.74e-38	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
42016	2.19e-38	1.75e-38	DNM2	dynamin 2
34734	2.20e-38	1.76e-38	TWISTNB	TWIST neighbor
2846	2.20e-38	1.76e-38	ADI1	acireductone dioxygenase 1
4989	2.21e-38	1.77e-38	ZBED1	zinc finger BED-type containing 1
5067	2.21e-38	1.77e-38		
21190	2.21e-38	1.77e-38	ARSF	arylsulfatase F
36508	2.21e-38	1.77e-38	MAGEH1	MAGE family member H1
41065	2.21e-38	1.77e-38		
9379	2.21e-38	1.77e-38	SLC2A1	solute carrier family 2 member 1
24559	2.21e-38	1.77e-38		
20542	2.23e-38	1.78e-38	INTS6L	integrator complex subunit 6 like
43119	2.24e-38	1.79e-38	HMGN5	high mobility group nucleosome binding domain 5
12523	2.24e-38	1.79e-38	SOX8	SRY-box 8
8046	2.24e-38	1.79e-38		
37326	2.26e-38	1.81e-38	MAPK8	mitogen-activated protein kinase 8
17645	2.27e-38	1.82e-38	NMI	N-myc and STAT interactor
27096	2.27e-38	1.82e-38	SERTAD4-AS1	SERTAD4 antisense RNA 1
24218	2.28e-38	1.82e-38	LINC01405	long intergenic non-protein coding RNA 1405
42286	2.30e-38	1.84e-38	PXK	PX domain containing serine/threonine kinase like
5705	2.30e-38	1.84e-38	LCE3E	late cornified envelope 3E
19248	2.31e-38	1.85e-38	KCNK3	potassium two pore domain channel subfamily K member 3
33464	2.32e-38	1.86e-38	COX6B2	cytochrome c oxidase subunit 6B2
30080	2.33e-38	1.86e-38		
3084	2.34e-38	1.87e-38	KIF16B	kinesin family member 16B
1672	2.34e-38	1.88e-38	CHD6	chromodomain helicase DNA binding protein 6
10395	2.35e-38	1.88e-38	ACTA2	actin, alpha 2, smooth muscle, aorta
4841	2.35e-38	1.88e-38	LOC286272	uncharacterized LOC286272
14764	2.36e-38	1.89e-38		
5307	2.36e-38	1.89e-38	YEATS4	YEATS domain containing 4
6823	2.36e-38	1.89e-38		
41948	2.36e-38	1.89e-38	APBB2	amyloid beta precursor protein binding family B member 2
34237	2.37e-38	1.89e-38		
24011	2.38e-38	1.90e-38		
37829	2.38e-38	1.90e-38		
22682	2.39e-38	1.91e-38	TNFRSF21	TNF receptor superfamily member 21
20499	2.39e-38	1.92e-38		
23599	2.39e-38	1.92e-38	NELFA	negative elongation factor complex member A
25988	2.41e-38	1.93e-38		
40987	2.41e-38	1.93e-38	BCL11A	B-cell CLL/lymphoma 11A
35203	2.41e-38	1.93e-38		
26739	2.42e-38	1.93e-38	SIN3B	SIN3 transcription regulator family member B
19787	2.43e-38	1.94e-38		
16148	2.43e-38	1.94e-38	USP32P1	ubiquitin specific peptidase 32 pseudogene 1
40035	2.43e-38	1.95e-38	NCOA3	nuclear receptor coactivator 3
4668	2.44e-38	1.95e-38	PLXNA4	plexin A4
20475	2.44e-38	1.95e-38	LOC102723407///SKAP2	putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8///src kinase associated phosphoprotein 2
29979	2.45e-38	1.96e-38	CD55	CD55 molecule (Cromer blood group)
14092	2.45e-38	1.96e-38		
15508	2.45e-38	1.97e-38	TMEM8B	transmembrane protein 8B
21239	2.46e-38	1.97e-38	TNIK	TRAF2 and NCK interacting kinase
18905	2.46e-38	1.97e-38	DPYD	dihydropyrimidine dehydrogenase
21277	2.47e-38	1.98e-38	BIRC5	baculoviral IAP repeat containing 5
15599	2.47e-38	1.98e-38	DKK3	dickkopf WNT signaling pathway inhibitor 3
40822	2.48e-38	1.98e-38	IDH3A	isocitrate dehydrogenase 3 (NAD(+)) alpha
5445	2.48e-38	1.99e-38	ACLY	ATP citrate lyase
39273	2.48e-38	1.99e-38		
1732	2.48e-38	1.99e-38	ANGPTL2	angiopoietin like 2
39392	2.48e-38	1.99e-38	IGF2BP3	insulin like growth factor 2 mRNA binding protein 3
26601	2.49e-38	1.99e-38		
4793	2.49e-38	1.99e-38	AKT2	AKT serine/threonine kinase 2
24697	2.49e-38	2.00e-38	UGT2B10	UDP glucuronosyltransferase family 2 member B10
27686	2.49e-38	2.00e-38	TFCP2	transcription factor CP2
36473	2.49e-38	2.00e-38	ZNF138	zinc finger protein 138
44954	2.50e-38	2.00e-38	LRRC8E	leucine rich repeat containing 8 family member E
36840	2.51e-38	2.01e-38	PTCH1	patched 1
25267	2.53e-38	2.03e-38	CCDC71L	coiled-coil domain containing 71-like
30873	2.54e-38	2.03e-38	CHTF18	chromosome transmission fidelity factor 18
26326	2.54e-38	2.04e-38		
8988	2.54e-38	2.04e-38	MKS1	Meckel syndrome, type 1
16101	2.54e-38	2.04e-38	TBX3	T-box 3
7191	2.55e-38	2.05e-38	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
26780	2.56e-38	2.05e-38	CDCA4	cell division cycle associated 4
16320	2.56e-38	2.06e-38	OTUD6A	OTU deubiquitinase 6A
4222	2.59e-38	2.08e-38		
11983	2.60e-38	2.09e-38	TNRC18	trinucleotide repeat containing 18
4894	2.60e-38	2.09e-38	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta
566	2.61e-38	2.09e-38	CCNA2	cyclin A2
25037	2.61e-38	2.09e-38	YBX1	Y-box binding protein 1
34667	2.61e-38	2.10e-38	ARHGEF15	Rho guanine nucleotide exchange factor 15
19225	2.61e-38	2.10e-38	GAK	cyclin G associated kinase
45122	2.61e-38	2.10e-38	ALAD	aminolevulinate dehydratase
12285	2.61e-38	2.10e-38	MEGF9	multiple EGF like domains 9
10086	2.62e-38	2.10e-38	SMNDC1	survival motor neuron domain containing 1
14617	2.62e-38	2.10e-38	GBP3	guanylate binding protein 3
5490	2.62e-38	2.10e-38		
12328	2.62e-38	2.10e-38	DMPK	dystrophia myotonica protein kinase
41118	2.64e-38	2.12e-38	ESR1	estrogen receptor 1
17990	2.64e-38	2.12e-38		
16180	2.64e-38	2.12e-38	PPP1R1C	protein phosphatase 1 regulatory inhibitor subunit 1C
22180	2.64e-38	2.12e-38	TDRD10	tudor domain containing 10
17928	2.65e-38	2.13e-38	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2 (H')
4098	2.65e-38	2.13e-38	ATXN7L3B	ataxin 7 like 3B
18091	2.66e-38	2.13e-38	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
14537	2.66e-38	2.13e-38		
29958	2.66e-38	2.14e-38	SPTBN1	spectrin beta, non-erythrocytic 1
39130	2.66e-38	2.14e-38	ITPRIPL1	inositol 1,4,5-trisphosphate receptor interacting protein-like 1
44531	2.66e-38	2.14e-38		
20236	2.67e-38	2.14e-38	MYADM	myeloid associated differentiation marker
16796	2.67e-38	2.15e-38	SH3BP5	SH3 domain binding protein 5
38399	2.68e-38	2.15e-38	EPB41L3	erythrocyte membrane protein band 4.1 like 3
25728	2.69e-38	2.16e-38	AADAT	aminoadipate aminotransferase
6729	2.69e-38	2.16e-38	TET2	tet methylcytosine dioxygenase 2
2908	2.70e-38	2.17e-38	LOC101927420	uncharacterized LOC101927420
2637	2.70e-38	2.17e-38		
33626	2.71e-38	2.17e-38	PRNP	prion protein
12171	2.71e-38	2.18e-38	RPL22	ribosomal protein L22
42212	2.74e-38	2.20e-38	SPAG17	sperm associated antigen 17
38718	2.74e-38	2.20e-38		
21246	2.75e-38	2.21e-38	DOCK5	dedicator of cytokinesis 5
7378	2.76e-38	2.22e-38	CHTF8	chromosome transmission fidelity factor 8
33499	2.76e-38	2.22e-38	S100A5	S100 calcium binding protein A5
9356	2.77e-38	2.22e-38	RCCD1	RCC1 domain containing 1
32766	2.77e-38	2.22e-38		
32078	2.77e-38	2.23e-38	SCEL	sciellin
38933	2.77e-38	2.23e-38	PARP14	poly(ADP-ribose) polymerase family member 14
17663	2.78e-38	2.23e-38	JAZF1	JAZF zinc finger 1
34821	2.78e-38	2.24e-38	NELFCD	negative elongation factor complex member C/D
3570	2.78e-38	2.24e-38	FOXA1	forkhead box A1
11921	2.78e-38	2.24e-38	FOXC1	forkhead box C1
6112	2.78e-38	2.24e-38	UGDH	UDP-glucose 6-dehydrogenase
16790	2.79e-38	2.24e-38	ABCG1	ATP binding cassette subfamily G member 1
23704	2.80e-38	2.25e-38	ASMTL-AS1	ASMTL antisense RNA 1
14760	2.83e-38	2.27e-38		
8595	2.83e-38	2.28e-38	USP46	ubiquitin specific peptidase 46
6648	2.84e-38	2.28e-38		
3416	2.84e-38	2.29e-38		
27648	2.84e-38	2.29e-38	MAF	MAF bZIP transcription factor
18270	2.85e-38	2.30e-38	DGCR6	DiGeorge syndrome critical region gene 6
33505	2.86e-38	2.30e-38	GALE	UDP-galactose-4-epimerase
21450	2.88e-38	2.32e-38	RND3	Rho family GTPase 3
38995	2.91e-38	2.34e-38	CLOCK	clock circadian regulator
35152	2.91e-38	2.34e-38	NHSL1	NHS like 1
32820	2.92e-38	2.35e-38	FGD6	FYVE, RhoGEF and PH domain containing 6
36321	2.92e-38	2.35e-38	MYC	v-myc avian myelocytomatosis viral oncogene homolog
13088	2.92e-38	2.35e-38	LARP6	La ribonucleoprotein domain family member 6
36405	2.92e-38	2.35e-38	SGPL1	sphingosine-1-phosphate lyase 1
42994	2.93e-38	2.35e-38		
22844	2.94e-38	2.36e-38		
5254	2.95e-38	2.37e-38	P2RY13	purinergic receptor P2Y13
23907	2.96e-38	2.38e-38	SERTAD4	SERTA domain containing 4
20537	2.98e-38	2.40e-38	MYD88	myeloid differentiation primary response 88
28430	2.99e-38	2.40e-38	XAB2	XPA binding protein 2
43130	3.00e-38	2.41e-38	POMC	proopiomelanocortin
21899	3.00e-38	2.42e-38	PRNP	prion protein
40130	3.00e-38	2.42e-38	TMEM80	transmembrane protein 80
13963	3.01e-38	2.42e-38	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
19878	3.01e-38	2.42e-38	KIF21A	kinesin family member 21A
6252	3.01e-38	2.43e-38	ANKRD36BP2	ankyrin repeat domain 36B pseudogene 2
20930	3.02e-38	2.43e-38		
16041	3.03e-38	2.44e-38	GALNT12	polypeptide N-acetylgalactosaminyltransferase 12
38258	3.03e-38	2.44e-38		
29363	3.04e-38	2.45e-38	CCNA2	cyclin A2
18767	3.04e-38	2.45e-38	CD248	CD248 molecule
20996	3.05e-38	2.45e-38	RHOD	ras homolog family member D
8195	3.05e-38	2.46e-38	FOXA2	forkhead box A2
16608	3.05e-38	2.46e-38	CCNA2	cyclin A2
30645	3.07e-38	2.47e-38	EME1	essential meiotic structure-specific endonuclease 1
32304	3.07e-38	2.48e-38		
40139	3.08e-38	2.48e-38	B3GALT6	beta-1,3-galactosyltransferase 6
14906	3.08e-38	2.48e-38	CAMK2D	calcium/calmodulin dependent protein kinase II delta
27318	3.09e-38	2.49e-38	SECISBP2L	SECIS binding protein 2 like
32870	3.10e-38	2.50e-38		
29695	3.10e-38	2.50e-38	SNX10	sorting nexin 10
43233	3.10e-38	2.50e-38		
42533	3.10e-38	2.50e-38		
14927	3.11e-38	2.50e-38		
12206	3.11e-38	2.51e-38	FJX1	four jointed box 1
9245	3.12e-38	2.52e-38	SRSF4	serine and arginine rich splicing factor 4
35431	3.14e-38	2.53e-38	ARMCX6	armadillo repeat containing, X-linked 6
15846	3.14e-38	2.53e-38	DKK3	dickkopf WNT signaling pathway inhibitor 3
36798	3.14e-38	2.53e-38	PAX4	paired box 4
35975	3.15e-38	2.54e-38	EP400	E1A binding protein p400
37420	3.15e-38	2.54e-38		
21523	3.15e-38	2.54e-38	ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
40651	3.15e-38	2.54e-38		
11088	3.16e-38	2.55e-38	TES	testin LIM domain protein
21986	3.16e-38	2.55e-38	LPAR3	lysophosphatidic acid receptor 3
43355	3.17e-38	2.56e-38	FAM27C	family with sequence similarity 27 member C
9033	3.17e-38	2.56e-38	SAMD1	sterile alpha motif domain containing 1
23020	3.19e-38	2.57e-38	MRI1	methylthioribose-1-phosphate isomerase 1
5232	3.20e-38	2.58e-38	LHX2	LIM homeobox 2
6446	3.20e-38	2.58e-38	ACTL6B	actin like 6B
1983	3.21e-38	2.58e-38	LOC254896	uncharacterized LOC254896
6968	3.21e-38	2.59e-38	TERF1	telomeric repeat binding factor 1
11953	3.21e-38	2.59e-38	METTL25	methyltransferase like 25
30916	3.22e-38	2.60e-38		
23013	3.23e-38	2.60e-38		
417	3.23e-38	2.61e-38		
29275	3.25e-38	2.62e-38	PARP14	poly(ADP-ribose) polymerase family member 14
33450	3.25e-38	2.62e-38		
1709	3.26e-38	2.63e-38	TMX4	thioredoxin related transmembrane protein 4
13392	3.26e-38	2.63e-38	BCL9	B-cell CLL/lymphoma 9
14187	3.26e-38	2.63e-38	LOC100506990	uncharacterized LOC100506990
606	3.26e-38	2.63e-38	MAGI1	membrane associated guanylate kinase, WW and PDZ domain containing 1
2134	3.27e-38	2.64e-38	F5	coagulation factor V
19562	3.27e-38	2.64e-38	FNDC3A	fibronectin type III domain containing 3A
33794	3.28e-38	2.65e-38	PAK1IP1	PAK1 interacting protein 1
13247	3.29e-38	2.65e-38	ANKRD29	ankyrin repeat domain 29
4082	3.29e-38	2.66e-38	MAPKAPK2	mitogen-activated protein kinase-activated protein kinase 2
7171	3.30e-38	2.66e-38	MSL3P1	male-specific lethal 3 homolog (Drosophila) pseudogene 1
3130	3.32e-38	2.68e-38	POMZP3	POM121 and ZP3 fusion
11202	3.32e-38	2.68e-38	HM13	histocompatibility minor 13
5151	3.33e-38	2.69e-38	CENPQ	centromere protein Q
26517	3.35e-38	2.70e-38	COQ7	coenzyme Q7, hydroxylase
11619	3.35e-38	2.71e-38	NUDT2	nudix hydrolase 2
30221	3.35e-38	2.71e-38	CDC42EP3	CDC42 effector protein 3
14226	3.35e-38	2.71e-38		
6809	3.36e-38	2.71e-38	UBL3	ubiquitin like 3
25448	3.37e-38	2.72e-38		
9595	3.37e-38	2.72e-38	CUX1	cut like homeobox 1
24003	3.37e-38	2.72e-38	IGKC	immunoglobulin kappa constant
34955	3.39e-38	2.73e-38		
24413	3.39e-38	2.74e-38	LINC01000	long intergenic non-protein coding RNA 1000
7613	3.42e-38	2.76e-38	CENPP	centromere protein P
20515	3.43e-38	2.77e-38		
17977	3.44e-38	2.77e-38		
29519	3.44e-38	2.78e-38		
35419	3.44e-38	2.78e-38		
13259	3.44e-38	2.78e-38		
22534	3.44e-38	2.78e-38	BCL2	BCL2, apoptosis regulator
37597	3.46e-38	2.80e-38		
2565	3.48e-38	2.81e-38	RNASEH2A	ribonuclease H2 subunit A
2201	3.48e-38	2.81e-38	PLA2G4A	phospholipase A2 group IVA
21826	3.48e-38	2.81e-38	TMEM57	transmembrane protein 57
42811	3.49e-38	2.82e-38		
23114	3.49e-38	2.82e-38	FAM214A	family with sequence similarity 214 member A
14109	3.49e-38	2.82e-38		
8511	3.50e-38	2.82e-38	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
7231	3.52e-38	2.84e-38	TTC37	tetratricopeptide repeat domain 37
3610	3.53e-38	2.85e-38	MAN1A2	mannosidase alpha class 1A member 2
4390	3.53e-38	2.85e-38	MPG	N-methylpurine DNA glycosylase
28204	3.54e-38	2.86e-38	RPL28	ribosomal protein L28
14827	3.54e-38	2.86e-38	CPZ	carboxypeptidase Z
7264	3.54e-38	2.86e-38		
24988	3.55e-38	2.86e-38	SRGAP2C	SLIT-ROBO Rho GTPase activating protein 2C
43611	3.56e-38	2.87e-38		
28345	3.56e-38	2.88e-38	SLC8A1-AS1///SLC8A1	SLC8A1 antisense RNA 1///solute carrier family 8 member A1
34534	3.57e-38	2.88e-38	C18orf54	chromosome 18 open reading frame 54
26207	3.59e-38	2.91e-38	HSD17B1	hydroxysteroid 17-beta dehydrogenase 1
24420	3.60e-38	2.91e-38	MSN	moesin
15418	3.60e-38	2.91e-38		
26266	3.61e-38	2.92e-38	ZNF596	zinc finger protein 596
17474	3.61e-38	2.92e-38	EEF1D	eukaryotic translation elongation factor 1 delta
2778	3.62e-38	2.92e-38		
16866	3.62e-38	2.93e-38	FGFR1	fibroblast growth factor receptor 1
14400	3.63e-38	2.94e-38	SERP2	stress-associated endoplasmic reticulum protein family member 2
13027	3.65e-38	2.95e-38		
10588	3.66e-38	2.96e-38	PDAP1	PDGFA associated protein 1
35529	3.66e-38	2.96e-38	SLC16A3	solute carrier family 16 member 3
36616	3.66e-38	2.96e-38		
34442	3.66e-38	2.96e-38	IFIT5	interferon induced protein with tetratricopeptide repeats 5
8741	3.67e-38	2.97e-38	ZNF397	zinc finger protein 397
31067	3.68e-38	2.97e-38	TOR3A	torsin family 3 member A
4311	3.68e-38	2.98e-38	GRAMD1C	GRAM domain containing 1C
24206	3.68e-38	2.98e-38	ARID3A	AT-rich interaction domain 3A
14878	3.70e-38	2.99e-38	BAIAP2	BAI1 associated protein 2
43877	3.70e-38	2.99e-38	XPNPEP1	X-prolyl aminopeptidase 1
26623	3.70e-38	2.99e-38		
8819	3.72e-38	3.01e-38	ATP11C	ATPase phospholipid transporting 11C
38218	3.74e-38	3.03e-38	POLE4	DNA polymerase epsilon 4, accessory subunit
16149	3.75e-38	3.03e-38	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
40136	3.75e-38	3.04e-38	NCAPH	non-SMC condensin I complex subunit H
30515	3.75e-38	3.04e-38	KCNJ2	potassium voltage-gated channel subfamily J member 2
14011	3.76e-38	3.04e-38	RUNX1	runt related transcription factor 1
10624	3.77e-38	3.05e-38	NEBL	nebulette
11678	3.78e-38	3.06e-38	MGA	MGA, MAX dimerization protein
6558	3.78e-38	3.06e-38		
38900	3.79e-38	3.07e-38	CLMN	calmin
17444	3.79e-38	3.07e-38	CENPW	centromere protein W
42248	3.79e-38	3.07e-38	PHACTR4	phosphatase and actin regulator 4
6687	3.80e-38	3.08e-38	SIGMAR1	sigma non-opioid intracellular receptor 1
2643	3.81e-38	3.08e-38		
3766	3.83e-38	3.10e-38	BARX2	BARX homeobox 2
13423	3.83e-38	3.10e-38	BAZ2B	bromodomain adjacent to zinc finger domain 2B
16911	3.83e-38	3.10e-38	NDN	necdin, MAGE family member
544	3.84e-38	3.11e-38	TMEM230	transmembrane protein 230
16473	3.84e-38	3.11e-38	FCHO2	FCH domain only 2
32778	3.86e-38	3.13e-38	TUBB2A	tubulin beta 2A class IIa
20511	3.86e-38	3.13e-38	ZNF829	zinc finger protein 829
14252	3.87e-38	3.13e-38		
45085	3.90e-38	3.16e-38	SHOX2	short stature homeobox 2
29284	3.91e-38	3.17e-38		
43036	3.93e-38	3.18e-38	BCORL1	BCL6 corepressor-like 1
