ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
31883	4.07e-39	3.13e-39	LHPP	phospholysine phosphohistidine inorganic pyrophosphate phosphatase
14751	4.07e-39	3.13e-39	PKMYT1	protein kinase, membrane associated tyrosine/threonine 1
32118	4.07e-39	3.14e-39	ERN1	endoplasmic reticulum to nucleus signaling 1
39658	4.08e-39	3.14e-39	TRAK2	trafficking kinesin protein 2
44182	4.08e-39	3.14e-39	CAND1	cullin associated and neddylation dissociated 1
10436	4.10e-39	3.15e-39	GAS2L1P2	growth arrest specific 2 like 1 pseudogene 2
40499	4.12e-39	3.17e-39	WSB2	WD repeat and SOCS box containing 2
2868	4.12e-39	3.17e-39		
2050	4.18e-39	3.22e-39	TMED5	transmembrane p24 trafficking protein 5
23631	4.23e-39	3.25e-39	FAM50B	family with sequence similarity 50 member B
30757	4.24e-39	3.27e-39		
25829	4.25e-39	3.27e-39		
27156	4.26e-39	3.28e-39	SLC38A1	solute carrier family 38 member 1
18136	4.27e-39	3.29e-39	IDH2	isocitrate dehydrogenase (NADP(+)) 2, mitochondrial
42643	4.27e-39	3.29e-39		
278	4.27e-39	3.29e-39	LRRC4	leucine rich repeat containing 4
16963	4.27e-39	3.29e-39		
31698	4.28e-39	3.29e-39	GUCD1	guanylyl cyclase domain containing 1
15991	4.28e-39	3.30e-39	LCP1	lymphocyte cytosolic protein 1
21452	4.28e-39	3.30e-39	FBXL2	F-box and leucine rich repeat protein 2
29254	4.28e-39	3.30e-39	S1PR1	sphingosine-1-phosphate receptor 1
27608	4.29e-39	3.31e-39	IGF1R	insulin like growth factor 1 receptor
14712	4.29e-39	3.31e-39	HSP90AA1	heat shock protein 90 alpha family class A member 1
16611	4.30e-39	3.31e-39		
29083	4.31e-39	3.32e-39	NMI	N-myc and STAT interactor
38746	4.31e-39	3.32e-39	CEACAM7	carcinoembryonic antigen related cell adhesion molecule 7
42287	4.31e-39	3.32e-39		
34567	4.33e-39	3.33e-39		
13018	4.33e-39	3.33e-39	CYR61	cysteine rich angiogenic inducer 61
32271	4.33e-39	3.34e-39	C17orf105	chromosome 17 open reading frame 105
29516	4.33e-39	3.34e-39	ELOVL1	ELOVL fatty acid elongase 1
41612	4.34e-39	3.34e-39	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1
222	4.35e-39	3.36e-39	FAM98A	family with sequence similarity 98 member A
32508	4.36e-39	3.36e-39	C12orf56	chromosome 12 open reading frame 56
38281	4.38e-39	3.38e-39	SZRD1	SUZ RNA binding domain containing 1
36529	4.39e-39	3.38e-39	TEAD4	TEA domain transcription factor 4
40391	4.41e-39	3.40e-39	PLA2G4C	phospholipase A2 group IVC
4889	4.43e-39	3.42e-39	ADGRE2	adhesion G protein-coupled receptor E2
42453	4.43e-39	3.42e-39	LYN	LYN proto-oncogene, Src family tyrosine kinase
23907	4.49e-39	3.46e-39	SERTAD4	SERTA domain containing 4
15091	4.49e-39	3.46e-39	MPP7	membrane palmitoylated protein 7
40626	4.50e-39	3.47e-39	WWTR1	WW domain containing transcription regulator 1
41722	4.51e-39	3.47e-39	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase
37201	4.52e-39	3.49e-39		
41056	4.52e-39	3.49e-39	CCNA2	cyclin A2
23461	4.52e-39	3.49e-39	C5orf56	chromosome 5 open reading frame 56
19508	4.53e-39	3.49e-39	CPEB4	cytoplasmic polyadenylation element binding protein 4
5807	4.53e-39	3.49e-39	AGTPBP1	ATP/GTP binding protein 1
31152	4.54e-39	3.50e-39	MEIS2	Meis homeobox 2
35700	4.54e-39	3.50e-39	DBF4	DBF4 zinc finger
535	4.56e-39	3.52e-39	TNFSF10	tumor necrosis factor superfamily member 10
21793	4.56e-39	3.52e-39	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
40910	4.56e-39	3.52e-39	ATAD3C	ATPase family, AAA domain containing 3C
6026	4.58e-39	3.54e-39	RNASE4	ribonuclease A family member 4
33515	4.60e-39	3.55e-39	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
40678	4.60e-39	3.55e-39		
5168	4.61e-39	3.56e-39	ARHGAP22	Rho GTPase activating protein 22
27470	4.62e-39	3.57e-39	FAAP100	Fanconi anemia core complex associated protein 100
26954	4.63e-39	3.57e-39	ING1	inhibitor of growth family member 1
30949	4.63e-39	3.57e-39	GNB4	G protein subunit beta 4
38900	4.65e-39	3.59e-39	CLMN	calmin
24759	4.66e-39	3.60e-39		
8646	4.68e-39	3.61e-39	MCAM	melanoma cell adhesion molecule
38425	4.71e-39	3.64e-39	LOC100288181	uncharacterized LOC100288181
1230	4.73e-39	3.65e-39	ZNF766	zinc finger protein 766
27918	4.73e-39	3.65e-39		
13983	4.73e-39	3.65e-39		
40267	4.74e-39	3.66e-39		
22648	4.75e-39	3.67e-39	CCR2	C-C motif chemokine receptor 2
28585	4.76e-39	3.67e-39	MYO1E	myosin IE
10755	4.76e-39	3.67e-39	LGSN	lengsin, lens protein with glutamine synthetase domain
37632	4.76e-39	3.68e-39		
26045	4.78e-39	3.69e-39		
36810	4.79e-39	3.70e-39	ICAM1	intercellular adhesion molecule 1
6789	4.80e-39	3.71e-39		
12697	4.81e-39	3.71e-39	ZNF215	zinc finger protein 215
28925	4.81e-39	3.71e-39	PHKA2	phosphorylase kinase regulatory subunit alpha 2
13827	4.84e-39	3.74e-39		
29971	4.84e-39	3.74e-39	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1
1172	4.85e-39	3.75e-39	ARHGAP30	Rho GTPase activating protein 30
38836	4.88e-39	3.77e-39	SAMHD1	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
9567	4.89e-39	3.78e-39	MLLT11	myeloid/lymphoid or mixed-lineage leukemia; translocated to, 11
19112	4.89e-39	3.78e-39	TMEM138	transmembrane protein 138
42741	4.90e-39	3.78e-39	CCND1	cyclin D1
25304	4.90e-39	3.79e-39	TPGS2	tubulin polyglutamylase complex subunit 2
10845	4.90e-39	3.79e-39	TCF20	transcription factor 20
27510	4.91e-39	3.80e-39	MMP2	matrix metallopeptidase 2
40602	4.92e-39	3.80e-39	LGR4	leucine rich repeat containing G protein-coupled receptor 4
43831	4.92e-39	3.81e-39		
43986	4.94e-39	3.82e-39	IGFBP4	insulin like growth factor binding protein 4
7111	4.95e-39	3.82e-39	TMEM99	transmembrane protein 99
41175	4.96e-39	3.84e-39		
759	4.96e-39	3.84e-39	FBXO28	F-box protein 28
42209	4.98e-39	3.85e-39	MMS22L	MMS22 like, DNA repair protein
43640	4.98e-39	3.85e-39	BTN2A2	butyrophilin subfamily 2 member A2
44901	5.01e-39	3.88e-39	HPRT1	hypoxanthine phosphoribosyltransferase 1
40304	5.04e-39	3.90e-39	SLC2A5	solute carrier family 2 member 5
20844	5.05e-39	3.90e-39	POTEB3	POTE ankyrin domain family member B3
29498	5.05e-39	3.90e-39		
6437	5.05e-39	3.90e-39		
9698	5.05e-39	3.91e-39	IVL	involucrin
21749	5.06e-39	3.91e-39	PHLDB2	pleckstrin homology like domain family B member 2
42652	5.07e-39	3.92e-39		
36943	5.08e-39	3.93e-39	HLA-DRB1	major histocompatibility complex, class II, DR beta 1
28754	5.08e-39	3.93e-39	CXADR	coxsackie virus and adenovirus receptor
12933	5.08e-39	3.93e-39	FKBP10	FK506 binding protein 10
34474	5.08e-39	3.93e-39	C20orf24	chromosome 20 open reading frame 24
45200	5.09e-39	3.94e-39	FAM71E1	family with sequence similarity 71 member E1
18785	5.09e-39	3.94e-39	DACT1	dishevelled binding antagonist of beta catenin 1
16453	5.11e-39	3.95e-39	CCND1	cyclin D1
32134	5.11e-39	3.95e-39	SPIN2B	spindlin family member 2B
33565	5.11e-39	3.95e-39	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
42050	5.13e-39	3.97e-39	LRP1	LDL receptor related protein 1
13994	5.13e-39	3.97e-39	ZNF256	zinc finger protein 256
3875	5.14e-39	3.98e-39		
35940	5.15e-39	3.98e-39	AR	androgen receptor
13747	5.16e-39	4.00e-39	FBXO30	F-box protein 30
41698	5.17e-39	4.00e-39		
29409	5.18e-39	4.01e-39		
14141	5.20e-39	4.02e-39	MCAM	melanoma cell adhesion molecule
44512	5.20e-39	4.03e-39	SEC23A	Sec23 homolog A, coat complex II component
38602	5.21e-39	4.03e-39	CCDC14	coiled-coil domain containing 14
7421	5.21e-39	4.03e-39		
10386	5.22e-39	4.04e-39	NEDD4	neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase
44650	5.23e-39	4.05e-39		
18067	5.24e-39	4.06e-39	RELB	RELB proto-oncogene, NF-kB subunit
17058	5.26e-39	4.07e-39	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
25173	5.26e-39	4.07e-39		
19535	5.26e-39	4.08e-39	HMGN5	high mobility group nucleosome binding domain 5
13188	5.27e-39	4.08e-39	STMN3	stathmin 3
2088	5.27e-39	4.08e-39	TNIP2	TNFAIP3 interacting protein 2
1605	5.28e-39	4.09e-39	CCND1	cyclin D1
2821	5.29e-39	4.10e-39	SLC30A4	solute carrier family 30 member 4
12556	5.31e-39	4.11e-39		
26468	5.31e-39	4.11e-39	LINC01138	long intergenic non-protein coding RNA 1138
25704	5.31e-39	4.12e-39	HIF1A	hypoxia inducible factor 1 alpha subunit
4052	5.33e-39	4.13e-39	WDR41	WD repeat domain 41
12842	5.34e-39	4.14e-39		
14559	5.35e-39	4.14e-39	BCAM	basal cell adhesion molecule (Lutheran blood group)
18919	5.37e-39	4.16e-39	MAP2K1	mitogen-activated protein kinase kinase 1
9622	5.38e-39	4.17e-39		
14232	5.39e-39	4.17e-39	CCPG1	cell cycle progression 1
25997	5.39e-39	4.18e-39	WAS	Wiskott-Aldrich syndrome
19319	5.39e-39	4.18e-39	TCFL5	transcription factor like 5
17457	5.40e-39	4.18e-39	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
21474	5.41e-39	4.19e-39	ABL1	ABL proto-oncogene 1, non-receptor tyrosine kinase
36523	5.41e-39	4.19e-39		
7676	5.42e-39	4.20e-39		
43070	5.42e-39	4.20e-39		
16585	5.42e-39	4.20e-39	CXCR4	C-X-C motif chemokine receptor 4
22370	5.43e-39	4.21e-39	COL5A1	collagen type V alpha 1 chain
12293	5.44e-39	4.22e-39	LOC102724951///LOC102724843///LOC102724219///LOC102723360///LOC389831	uncharacterized LOC102724951///uncharacterized LOC102724843///uncharacterized LOC102724219///uncharacterized LOC102723360///uncharacterized LOC389831
3087	5.46e-39	4.23e-39	EFR3A	EFR3 homolog A
44490	5.47e-39	4.24e-39	HMGN5	high mobility group nucleosome binding domain 5
37171	5.48e-39	4.24e-39	TAF8	TATA-box binding protein associated factor 8
16616	5.49e-39	4.25e-39	LOC101926935	uncharacterized LOC101926935
32538	5.49e-39	4.26e-39	PPP6R1	protein phosphatase 6 regulatory subunit 1
29338	5.50e-39	4.26e-39	HIF1A	hypoxia inducible factor 1 alpha subunit
28856	5.52e-39	4.28e-39		
25728	5.53e-39	4.29e-39	AADAT	aminoadipate aminotransferase
14310	5.54e-39	4.29e-39	PARD3B	par-3 family cell polarity regulator beta
1942	5.54e-39	4.29e-39	TLX2	T-cell leukemia homeobox 2
25548	5.56e-39	4.31e-39	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
24704	5.57e-39	4.32e-39	TAPT1-AS1	TAPT1 antisense RNA 1 (head to head)
41365	5.58e-39	4.33e-39	HLA-DMB	major histocompatibility complex, class II, DM beta
6089	5.59e-39	4.34e-39		
43243	5.61e-39	4.36e-39	HP1BP3	heterochromatin protein 1 binding protein 3
18787	5.64e-39	4.37e-39	GFPT2	glutamine-fructose-6-phosphate transaminase 2
20434	5.64e-39	4.38e-39	ZNF177	zinc finger protein 177
9331	5.65e-39	4.39e-39	STAT3	signal transducer and activator of transcription 3
11801	5.67e-39	4.40e-39	ST18	ST18, C2H2C-type zinc finger
7185	5.67e-39	4.40e-39	CDRT1	CMT1A duplicated region transcript 1
12781	5.68e-39	4.41e-39	SLC2A10	solute carrier family 2 member 10
35350	5.69e-39	4.42e-39	PBX2	PBX homeobox 2
38888	5.70e-39	4.42e-39		
40028	5.71e-39	4.43e-39		
39603	5.71e-39	4.43e-39	CCDC82	coiled-coil domain containing 82
35270	5.71e-39	4.43e-39	ADAM9	ADAM metallopeptidase domain 9
18009	5.71e-39	4.43e-39	FOXE1	forkhead box E1
6635	5.71e-39	4.43e-39	CCND1	cyclin D1
28588	5.71e-39	4.43e-39		
39081	5.73e-39	4.45e-39	FADS1	fatty acid desaturase 1
19142	5.73e-39	4.45e-39	C16orf62	chromosome 16 open reading frame 62
14064	5.73e-39	4.45e-39	CCDC66	coiled-coil domain containing 66
33448	5.74e-39	4.46e-39	MKI67	marker of proliferation Ki-67
24032	5.75e-39	4.46e-39	SYBU	syntabulin
24997	5.77e-39	4.48e-39		
15651	5.79e-39	4.49e-39	MAGEE1	MAGE family member E1
35152	5.81e-39	4.51e-39	NHSL1	NHS like 1
37913	5.83e-39	4.53e-39	CLN3	CLN3, battenin
37807	5.83e-39	4.53e-39	DUSP10	dual specificity phosphatase 10
42286	5.87e-39	4.56e-39	PXK	PX domain containing serine/threonine kinase like
17229	5.87e-39	4.56e-39		
28331	5.87e-39	4.56e-39	CD40	CD40 molecule
4170	5.88e-39	4.57e-39	RPL23AP32	ribosomal protein L23a pseudogene 32
5825	5.90e-39	4.59e-39	ZNF687	zinc finger protein 687
28300	5.91e-39	4.59e-39	DCTN6	dynactin subunit 6
42394	5.91e-39	4.59e-39	SMOC2	SPARC related modular calcium binding 2
32925	5.91e-39	4.59e-39	SYNGR4	synaptogyrin 4
39402	5.92e-39	4.60e-39		
2512	5.93e-39	4.61e-39	HIF1A	hypoxia inducible factor 1 alpha subunit
32039	5.93e-39	4.61e-39	POLM	DNA polymerase mu
32182	5.94e-39	4.61e-39	EGFEM1P	EGF like and EMI domain containing 1, pseudogene
33582	5.95e-39	4.63e-39	TMEM154	transmembrane protein 154
41362	5.96e-39	4.63e-39	PTP4A1	protein tyrosine phosphatase type IVA, member 1
3750	5.97e-39	4.64e-39	BAX	BCL2 associated X, apoptosis regulator
25668	5.97e-39	4.64e-39	ZNF587	zinc finger protein 587
18827	5.98e-39	4.65e-39		
41098	5.98e-39	4.65e-39	CRIM1	cysteine rich transmembrane BMP regulator 1
32057	6.01e-39	4.67e-39		
26911	6.03e-39	4.68e-39	HOXA5	homeobox A5
35060	6.04e-39	4.70e-39	SHMT1	serine hydroxymethyltransferase 1
20157	6.05e-39	4.71e-39	NOL6	nucleolar protein 6
40913	6.06e-39	4.71e-39	FBXL5	F-box and leucine rich repeat protein 5
4172	6.08e-39	4.72e-39	GMDS	GDP-mannose 4,6-dehydratase
34649	6.12e-39	4.76e-39	SPG7	SPG7, paraplegin matrix AAA peptidase subunit
38541	6.16e-39	4.79e-39	DBF4	DBF4 zinc finger
3568	6.16e-39	4.79e-39	ATAD3A	ATPase family, AAA domain containing 3A
2552	6.17e-39	4.80e-39	TM9SF1	transmembrane 9 superfamily member 1
2388	6.19e-39	4.81e-39	CCDC71L	coiled-coil domain containing 71-like
16366	6.21e-39	4.83e-39	PMS2	PMS1 homolog 2, mismatch repair system component
19472	6.25e-39	4.86e-39	ANLN	anillin actin binding protein
14403	6.25e-39	4.86e-39	YES1	YES proto-oncogene 1, Src family tyrosine kinase
41172	6.26e-39	4.87e-39		
32705	6.26e-39	4.87e-39		
4971	6.29e-39	4.89e-39	FAM72D	family with sequence similarity 72 member D
27291	6.33e-39	4.92e-39	BCL2	BCL2, apoptosis regulator
24923	6.33e-39	4.92e-39		
41282	6.34e-39	4.93e-39	MMP23B	matrix metallopeptidase 23B
28250	6.35e-39	4.94e-39	SASH1	SAM and SH3 domain containing 1
11764	6.36e-39	4.95e-39	NABP1	nucleic acid binding protein 1
23937	6.37e-39	4.96e-39	CCNT1	cyclin T1
22435	6.37e-39	4.96e-39	ARMC7	armadillo repeat containing 7
22138	6.38e-39	4.96e-39		
36133	6.39e-39	4.97e-39	USP1	ubiquitin specific peptidase 1
37119	6.40e-39	4.98e-39	NPLOC4	NPL4 homolog, ubiquitin recognition factor
7823	6.40e-39	4.98e-39	SLC43A2	solute carrier family 43 member 2
6761	6.40e-39	4.98e-39	HOXD9	homeobox D9
36564	6.41e-39	4.99e-39	ORAI1	ORAI calcium release-activated calcium modulator 1
26780	6.44e-39	5.01e-39	CDCA4	cell division cycle associated 4
35125	6.44e-39	5.01e-39	CDH22	cadherin 22
4594	6.44e-39	5.01e-39	MCM7	minichromosome maintenance complex component 7
11501	6.44e-39	5.01e-39	CCDC146	coiled-coil domain containing 146
14076	6.46e-39	5.03e-39	SEC14L1	SEC14 like lipid binding 1
14226	6.50e-39	5.06e-39		
34711	6.51e-39	5.07e-39	MTDH	metadherin
2846	6.51e-39	5.07e-39	ADI1	acireductone dioxygenase 1
33333	6.53e-39	5.08e-39	FAM13A	family with sequence similarity 13 member A
3317	6.55e-39	5.10e-39	TPM1	tropomyosin 1 (alpha)
5240	6.59e-39	5.13e-39	SNRK	SNF related kinase
19599	6.59e-39	5.13e-39	DDIT3	DNA damage inducible transcript 3
21479	6.60e-39	5.14e-39		
12501	6.64e-39	5.17e-39	SEMA3C	semaphorin 3C
13748	6.65e-39	5.18e-39	RAB29	RAB29, member RAS oncogene family
8595	6.66e-39	5.19e-39	USP46	ubiquitin specific peptidase 46
41261	6.67e-39	5.20e-39	RERE	arginine-glutamic acid dipeptide repeats
111	6.67e-39	5.20e-39	ATP6V1C2	ATPase H+ transporting V1 subunit C2
18897	6.68e-39	5.20e-39	IGF1R	insulin like growth factor 1 receptor
34463	6.70e-39	5.22e-39	ENDOG	endonuclease G
37914	6.74e-39	5.25e-39		
39194	6.76e-39	5.26e-39	TMEM63B	transmembrane protein 63B
38128	6.76e-39	5.26e-39	C14orf1	chromosome 14 open reading frame 1
24422	6.76e-39	5.27e-39	GFRA4	GDNF family receptor alpha 4
14760	6.77e-39	5.27e-39		
41988	6.79e-39	5.29e-39		
32288	6.79e-39	5.29e-39	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
40868	6.80e-39	5.30e-39	LOC440570	uncharacterized LOC440570
5994	6.80e-39	5.30e-39	KCNH3	potassium voltage-gated channel subfamily H member 3
19225	6.81e-39	5.30e-39	GAK	cyclin G associated kinase
37180	6.81e-39	5.30e-39	TCP11	t-complex 11
14237	6.84e-39	5.33e-39	NID1	nidogen 1
7605	6.88e-39	5.36e-39	FAS	Fas cell surface death receptor
8951	6.89e-39	5.37e-39	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1
45162	6.89e-39	5.37e-39	PAIP2B	poly(A) binding protein interacting protein 2B
14700	6.90e-39	5.38e-39		
9254	6.91e-39	5.39e-39		
14564	6.91e-39	5.39e-39		
28805	6.92e-39	5.39e-39	GK	glycerol kinase
28448	6.92e-39	5.40e-39	FIGNL1	fidgetin like 1
7374	6.92e-39	5.40e-39	NR2E3	nuclear receptor subfamily 2 group E member 3
2376	6.94e-39	5.41e-39	PLAU	plasminogen activator, urokinase
43036	6.95e-39	5.42e-39	BCORL1	BCL6 corepressor-like 1
10281	6.96e-39	5.42e-39	ATP2C2	ATPase secretory pathway Ca2+ transporting 2
2958	6.96e-39	5.43e-39	GFOD2	glucose-fructose oxidoreductase domain containing 2
35398	6.97e-39	5.44e-39		
5722	6.99e-39	5.46e-39	CHD4	chromodomain helicase DNA binding protein 4
12281	7.00e-39	5.46e-39		
5798	7.01e-39	5.47e-39	LTBP1	latent transforming growth factor beta binding protein 1
25685	7.02e-39	5.47e-39	HIF1A-AS2///HIF1A	HIF1A antisense RNA 2///hypoxia inducible factor 1 alpha subunit
39761	7.03e-39	5.49e-39	P2RY1	purinergic receptor P2Y1
6134	7.04e-39	5.49e-39	PPP1R37	protein phosphatase 1 regulatory subunit 37
2881	7.07e-39	5.51e-39	JMJD6	arginine demethylase and lysine hydroxylase
11077	7.09e-39	5.53e-39	RALGAPA1	Ral GTPase activating protein catalytic alpha subunit 1
15062	7.09e-39	5.53e-39	ADAM33	ADAM metallopeptidase domain 33
16194	7.09e-39	5.54e-39	GLIS1	GLIS family zinc finger 1
24180	7.14e-39	5.57e-39	CKLF	chemokine like factor
28308	7.14e-39	5.57e-39	AFDN	afadin, adherens junction formation factor
31019	7.14e-39	5.57e-39	LSM14A	LSM14A, mRNA processing body assembly factor
32996	7.15e-39	5.58e-39	SAMD12	sterile alpha motif domain containing 12
27327	7.15e-39	5.58e-39	TMEM176A	transmembrane protein 176A
17837	7.19e-39	5.61e-39	RABEP1	rabaptin, RAB GTPase binding effector protein 1
33592	7.20e-39	5.62e-39	LOC100289058	uncharacterized LOC100289058
12648	7.21e-39	5.63e-39	RTTN	rotatin
639	7.22e-39	5.64e-39		
14011	7.24e-39	5.65e-39	RUNX1	runt related transcription factor 1
21068	7.24e-39	5.65e-39	C18orf32	chromosome 18 open reading frame 32
4482	7.25e-39	5.66e-39		
43262	7.25e-39	5.66e-39	DNAJC21	DnaJ heat shock protein family (Hsp40) member C21
28831	7.26e-39	5.67e-39		
40561	7.26e-39	5.67e-39		
40574	7.26e-39	5.67e-39	TRAPPC2	trafficking protein particle complex 2
2637	7.26e-39	5.67e-39		
34782	7.27e-39	5.67e-39	DSCC1	DNA replication and sister chromatid cohesion 1
25988	7.32e-39	5.71e-39		
18210	7.34e-39	5.74e-39		
11257	7.35e-39	5.74e-39	TMEM136	transmembrane protein 136
35279	7.36e-39	5.75e-39	KIAA1524	KIAA1524
42034	7.38e-39	5.77e-39	TXNRD3	thioredoxin reductase 3
911	7.38e-39	5.77e-39	RNF112	ring finger protein 112
38326	7.39e-39	5.77e-39		
40796	7.44e-39	5.81e-39	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1
35828	7.44e-39	5.81e-39	ZDHHC2	zinc finger DHHC-type containing 2
26601	7.45e-39	5.82e-39		
42016	7.45e-39	5.82e-39	DNM2	dynamin 2
26424	7.45e-39	5.82e-39	GAMT	guanidinoacetate N-methyltransferase
14696	7.45e-39	5.82e-39		
37126	7.46e-39	5.83e-39	MAPK8	mitogen-activated protein kinase 8
24519	7.46e-39	5.83e-39	TPM1	tropomyosin 1 (alpha)
30239	7.50e-39	5.86e-39	DIDO1	death inducer-obliterator 1
35900	7.51e-39	5.87e-39	SSFA2	sperm specific antigen 2
22546	7.52e-39	5.87e-39	PRNP	prion protein
18898	7.55e-39	5.90e-39		
34888	7.55e-39	5.90e-39	C22orf39	chromosome 22 open reading frame 39
34544	7.55e-39	5.90e-39		
35690	7.55e-39	5.90e-39	CYBB	cytochrome b-245 beta chain
10333	7.56e-39	5.91e-39		
40566	7.57e-39	5.92e-39	EXO1	exonuclease 1
12916	7.58e-39	5.93e-39	TPMT	thiopurine S-methyltransferase
23281	7.61e-39	5.95e-39	RAB9A	RAB9A, member RAS oncogene family
22671	7.68e-39	6.01e-39	LAPTM4B	lysosomal protein transmembrane 4 beta
26609	7.68e-39	6.01e-39	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
16796	7.69e-39	6.02e-39	SH3BP5	SH3 domain binding protein 5
38526	7.69e-39	6.02e-39	LSM10	LSM10, U7 small nuclear RNA associated
40733	7.71e-39	6.03e-39	PAX9	paired box 9
32860	7.73e-39	6.04e-39	ALOX5AP	arachidonate 5-lipoxygenase activating protein
27317	7.74e-39	6.06e-39	POM121	POM121 transmembrane nucleoporin
41393	7.76e-39	6.07e-39	DBP	D-box binding PAR bZIP transcription factor
11084	7.78e-39	6.08e-39	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit
32675	7.78e-39	6.09e-39	NAB1	NGFI-A binding protein 1
20231	7.78e-39	6.09e-39	AKAP13	A-kinase anchoring protein 13
43644	7.79e-39	6.09e-39		
300	7.81e-39	6.11e-39		
32283	7.82e-39	6.12e-39	SDHD	succinate dehydrogenase complex subunit D
6771	7.84e-39	6.14e-39	ITGB8	integrin subunit beta 8
11860	7.84e-39	6.14e-39	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2
15918	7.85e-39	6.14e-39		
12089	7.85e-39	6.15e-39	HOOK3	hook microtubule tethering protein 3
12463	7.86e-39	6.15e-39	SOD2	superoxide dismutase 2, mitochondrial
38537	7.86e-39	6.15e-39	HTR7	5-hydroxytryptamine receptor 7
17656	7.87e-39	6.16e-39	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
20694	7.87e-39	6.16e-39	TYROBP	TYRO protein tyrosine kinase binding protein
17266	7.87e-39	6.16e-39	PLOD1	procollagen-lysine,2-oxoglutarate 5-dioxygenase 1
10085	7.91e-39	6.19e-39	PML	promyelocytic leukemia
21175	7.91e-39	6.19e-39	KIAA0232	KIAA0232
16025	7.93e-39	6.21e-39	VWDE	von Willebrand factor D and EGF domains
12127	7.94e-39	6.21e-39	PPARD	peroxisome proliferator activated receptor delta
29912	7.95e-39	6.23e-39	BCO2	beta-carotene oxygenase 2
3689	7.96e-39	6.24e-39	RRP15	ribosomal RNA processing 15 homolog
9700	7.97e-39	6.24e-39	WDR13	WD repeat domain 13
22534	7.97e-39	6.24e-39	BCL2	BCL2, apoptosis regulator
38029	8.01e-39	6.27e-39	NMI	N-myc and STAT interactor
2438	8.05e-39	6.31e-39	LPA	lipoprotein(a)
2568	8.08e-39	6.33e-39	ASRGL1	asparaginase like 1
17307	8.08e-39	6.33e-39	DLX3	distal-less homeobox 3
1256	8.09e-39	6.34e-39	LRPAP1	LDL receptor related protein associated protein 1
33623	8.10e-39	6.34e-39		
22420	8.10e-39	6.35e-39	IGHV1-69	immunoglobulin heavy variable 1-69
37829	8.12e-39	6.36e-39		
40041	8.15e-39	6.39e-39	RINT1	RAD50 interactor 1
28006	8.16e-39	6.39e-39		
33883	8.16e-39	6.39e-39		
35759	8.17e-39	6.40e-39		
21397	8.21e-39	6.43e-39		
15401	8.21e-39	6.43e-39	DPH3P1	diphthamide biosynthesis 3 pseudogene 1
21387	8.22e-39	6.44e-39	HIST4H4	histone cluster 4, H4
22871	8.22e-39	6.44e-39	ADD3	adducin 3
16369	8.23e-39	6.45e-39		
24011	8.26e-39	6.47e-39		
13890	8.26e-39	6.47e-39	MAP4K4	mitogen-activated protein kinase kinase kinase kinase 4
38654	8.30e-39	6.51e-39	PABPC3	poly(A) binding protein cytoplasmic 3
