GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
119559	9.99e-01	9.84e-01	0.468	-0.020638	-0.0096509	412.39	SFXN4	sideroflexin 4
692212	9.99e-01	9.84e-01	0.467	0.020064	0.0093658	15.6	SNORD99	small nucleolar RNA, C/D box 99
401021	9.99e-01	9.84e-01	0.474	-0.020186	-0.0095583	39.09	LOC401021	uncharacterized LOC401021
23216	9.99e-01	9.84e-01	0.441	-0.020146	-0.0088927	1151.41	TBC1D1	TBC1 domain family member 1
4790	9.99e-01	9.84e-01	0.278	0.020284	0.0056296	1261.33	NFKB1	nuclear factor kappa B subunit 1
8722	9.99e-01	9.84e-01	0.423	0.020223	0.0085551	620.71	CTSF	cathepsin F
56980	9.99e-01	9.84e-01	0.282	0.020333	0.0057277	295.61	PRDM10	PR/SET domain 10
100885848	9.99e-01	9.84e-01	0.483	0.020043	0.0096902	16.01	PTGES3L	prostaglandin E synthase 3 like
100132062	9.99e-01	9.84e-01	0.291	0.019953	0.0058004	378.19	LOC100132062	uncharacterized LOC100132062
2199	9.99e-01	9.84e-01	0.546	-0.019634	-0.0107129	2191.94	FBLN2	fibulin 2
127253	9.99e-01	9.85e-01	0.277	0.019335	0.0053637	258.32	TYW3	tRNA-yW synthesizing protein 3 homolog
105378924	9.99e-01	9.85e-01	0.679	-0.018997	-0.012903	22.73	LOC105378924	uncharacterized LOC105378924
105373117	9.99e-01	9.86e-01	0.532	-0.017635	-0.0093798	29.28	LOC105373117	
7247	9.99e-01	9.85e-01	0.274	-0.018557	-0.005078	828.1	TSN	translin
4703	9.99e-01	9.86e-01	0.574	0.017796	0.0102094	99.83	NEB	nebulin
107985780	9.99e-01	9.85e-01	0.498	-0.018508	-0.0092247	158.75	LOC107985780	
2744	9.99e-01	9.86e-01	0.322	0.017972	0.005782	817.88	GLS	glutaminase
105373942	9.99e-01	9.85e-01	0.455	-0.018229	-0.0082994	54.97	LOC105373942	uncharacterized LOC105373942
167153	9.99e-01	9.86e-01	0.303	0.017635	0.0053441	512.34	TENT2	terminal nucleotidyltransferase 2
7746	9.99e-01	9.85e-01	0.403	0.01829	0.0073745	201.84	ZSCAN9	zinc finger and SCAN domain containing 9
102466190	9.99e-01	9.86e-01	0.36	0.018024	0.0064962	26.05	MIR6721	microRNA 6721
441295	9.99e-01	9.85e-01	0.397	0.018241	0.0072326	44.28	OR2A9P	olfactory receptor family 2 subfamily A member 9 pseudogene
55290	9.99e-01	9.86e-01	0.245	-0.018092	-0.0044349	317.41	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit
1666	9.99e-01	9.86e-01	0.32	-0.018083	-0.0057794	604.72	DECR1	2,4-dienoyl-CoA reductase 1
25934	9.99e-01	9.86e-01	0.3	-0.018014	-0.0054028	237.62	NIPSNAP3A	nipsnap homolog 3A
54838	9.99e-01	9.85e-01	0.29	-0.018371	-0.005324	1524.07	WBP1L	WW domain binding protein 1 like
143187	9.99e-01	9.86e-01	0.192	0.017614	0.0033825	362.55	VTI1A	vesicle transport through interaction with t-SNAREs 1A
55709	9.99e-01	9.85e-01	0.211	-0.018523	-0.0039111	342.28	KBTBD4	kelch repeat and BTB domain containing 4
55199	9.99e-01	9.86e-01	0.366	0.017811	0.0065204	147.56	FAM86C1P	family with sequence similarity 86 member C1, pseudogene
113246	9.99e-01	9.86e-01	0.323	0.017719	0.0057264	1841.62	C12orf57	chromosome 12 open reading frame 57
100528022	9.99e-01	9.85e-01	0.281	0.019135	0.0053748	370.15	BLOC1S1-RDH5	BLOC1S1-RDH5 readthrough
55068	9.99e-01	9.86e-01	0.545	-0.018068	-0.0098406	37.95	ENOX1	ecto-NOX disulfide-thiol exchanger 1
5926	9.99e-01	9.86e-01	0.268	0.017698	0.0047475	514.14	ARID4A	AT-rich interaction domain 4A
28439	9.99e-01	9.86e-01	0.867	0.017641	0.0152902	1422.88	IGHV3-30	immunoglobulin heavy variable 3-30
79736	9.99e-01	9.85e-01	0.25	-0.01847	-0.0046086	94.01	TEFM	transcription elongation factor, mitochondrial
6198	9.99e-01	9.86e-01	0.295	-0.017946	-0.0052982	401.92	RPS6KB1	ribosomal protein S6 kinase B1
23616	9.99e-01	9.85e-01	0.582	-0.018901	-0.0109984	979.69	SH3BP1	SH3 domain binding protein 1
4534	9.99e-01	9.85e-01	0.439	-0.018915	-0.0082942	204.1	MTM1	myotubularin 1
8527	9.99e-01	9.87e-01	0.405	-0.016171	-0.0065534	907.5	DGKD	diacylglycerol kinase delta
4724	9.99e-01	9.87e-01	0.316	0.016892	0.0053443	413.62	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
9569	9.99e-01	9.86e-01	0.298	0.017213	0.0051272	1168.19	GTF2IRD1	GTF2I repeat domain containing 1
100101267	9.99e-01	9.87e-01	0.304	-0.016745	-0.0050921	1610.91	POM121C	POM121 transmembrane nucleoporin C
105375378	9.99e-01	9.87e-01	0.319	-0.016426	-0.0052341	30.98	LOC105375378	uncharacterized LOC105375378
55281	9.99e-01	9.87e-01	0.247	0.016622	0.0041093	358.16	TMEM140	transmembrane protein 140
65999	9.99e-01	9.87e-01	0.43	0.016375	0.0070495	468.83	LRRC61	leucine rich repeat containing 61
51366	9.99e-01	9.87e-01	0.438	-0.016203	-0.0070898	2295.54	UBR5	ubiquitin protein ligase E3 component n-recognin 5
54512	9.99e-01	9.86e-01	0.441	-0.017413	-0.0076761	620.59	EXOSC4	exosome component 4
9373	9.99e-01	9.86e-01	0.216	-0.016973	-0.0036621	574.6	PLAA	phospholipase A2 activating protein
23424	9.99e-01	9.87e-01	0.467	0.016381	0.0076457	372.26	TDRD7	tudor domain containing 7
414241	9.99e-01	9.87e-01	0.334	0.016912	0.0056477	63.24	SHLD2P1	shieldin complex subunit 2 pseudogene 1
6888	9.99e-01	9.87e-01	0.446	0.016426	0.0073306	3907.58	TALDO1	transaldolase 1
738	9.99e-01	9.87e-01	0.4	-0.01645	-0.0065827	2514.64	VPS51	VPS51 subunit of GARP complex
23545	9.99e-01	9.86e-01	0.2	-0.017357	-0.0034796	437.39	ATP6V0A2	ATPase H+ transporting V0 subunit a2
80212	9.99e-01	9.86e-01	0.298	0.01702	0.0050654	783.43	CCDC92	coiled-coil domain containing 92
64398	9.99e-01	9.87e-01	0.345	0.016151	0.0055728	437.32	PALS1	protein associated with LIN7 1, MAGUK p55 family member
101929480	9.99e-01	9.87e-01	0.345	-0.016246	-0.0056113	18.77	MAPK8IP3-AS1	MAPK8IP3 antisense RNA 1
7249	9.99e-01	9.87e-01	0.373	0.0164	0.0061096	2797.25	TSC2	TSC complex subunit 2
1845	9.99e-01	9.87e-01	0.258	-0.016101	-0.0041586	1291.21	DUSP3	dual specificity phosphatase 3
107985027	9.99e-01	9.86e-01	0.478	0.016942	0.0080954	61.12	LOC107985027	uncharacterized LOC107985027
9570	9.99e-01	9.86e-01	0.252	-0.017169	-0.0043329	1315.45	GOSR2	golgi SNAP receptor complex member 2
207063	9.99e-01	9.87e-01	0.326	0.016053	0.0052376	377.12	DHRSX	dehydrogenase/reductase X-linked
64860	9.99e-01	9.87e-01	0.32	0.016586	0.0053129	153.99	ARMCX5	armadillo repeat containing X-linked 5
163882	9.99e-01	9.87e-01	0.348	0.015965	0.0055596	404.14	CNST	consortin, connexin sorting protein
84163	9.99e-01	9.87e-01	0.299	0.015777	0.004712	219.37	GTF2IRD2	GTF2I repeat domain containing 2
131566	9.99e-01	9.88e-01	0.519	0.015636	0.0081188	875.85	DCBLD2	discoidin, CUB and LCCL domain containing 2
1523	9.99e-01	9.87e-01	0.279	-0.015689	-0.0043821	2795.19	CUX1	cut like homeobox 1
100132287	9.99e-01	9.88e-01	0.296	-0.015086	-0.0044704	330.63	LOC100132287	uncharacterized LOC100132287
84083	9.99e-01	9.88e-01	0.351	0.015324	0.0053757	127	ZRANB3	zinc finger RANBP2-type containing 3
102723415	9.99e-01	9.88e-01	0.681	-0.015253	-0.0103798	25.42	LOC102723415	replaced by ID 79667
100507462	9.99e-01	9.88e-01	0.599	0.015139	0.0090615	15.76	CCDC28A-AS1	CCDC28A antisense RNA 1
58475	9.99e-01	9.88e-01	0.533	0.015439	0.0082256	237.85	MS4A7	membrane spanning 4-domains A7
5970	9.99e-01	9.88e-01	0.401	-0.015522	-0.0062266	2065.46	RELA	RELA proto-oncogene, NF-kB subunit
23361	9.99e-01	9.88e-01	0.406	0.015356	0.0062332	810.67	ZNF629	zinc finger protein 629
105371531	9.99e-01	9.88e-01	0.342	0.015106	0.0051698	22.27	LOC105371531	
57521	9.99e-01	9.88e-01	0.282	0.015038	0.0042478	1110.37	RPTOR	regulatory associated protein of MTOR complex 1
149013	9.99e-01	9.88e-01	0.293	0.014763	0.004322	678.38	NBPF12	NBPF member 12
100133205	9.99e-01	9.88e-01	0.59	-0.014786	-0.0087259	15.39	LINC00240	long intergenic non-protein coding RNA 240
54602	9.99e-01	9.88e-01	0.475	-0.014788	-0.0070239	648.19	NDFIP2	Nedd4 family interacting protein 2
100506115	9.99e-01	9.88e-01	0.493	0.014858	0.0073218	117.99	PELATON	plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation
5912	9.99e-01	9.88e-01	0.484	-0.014614	-0.0070756	1938.39	RAP2B	RAP2B, member of RAS oncogene family
140467	9.99e-01	9.88e-01	0.415	-0.014613	-0.0060635	1031.76	ZNF358	zinc finger protein 358
9778	9.99e-01	9.88e-01	0.422	0.014532	0.006134	690.96	KIAA0232	KIAA0232
55770	9.99e-01	9.89e-01	0.299	-0.014158	-0.0042349	583.07	EXOC2	exocyst complex component 2
105378085	9.99e-01	9.89e-01	0.59	0.014248	0.0084057	17.11	LOC105378085	uncharacterized LOC105378085
57336	9.99e-01	9.89e-01	0.441	-0.014159	-0.0062401	60.53	ZNF287	zinc finger protein 287
8943	9.99e-01	9.89e-01	0.363	0.014126	0.005122	4302.68	AP3D1	adaptor related protein complex 3 subunit delta 1
2323	9.99e-01	9.89e-01	0.442	-0.014168	-0.0062619	209.48	FLT3LG	fms related receptor tyrosine kinase 3 ligand
55609	9.99e-01	9.89e-01	0.41	-0.014089	-0.005778	93.82	ZNF280C	zinc finger protein 280C
2898	9.99e-01	9.89e-01	0.921	-0.013998	-0.0128859	40.52	GRIK2	glutamate ionotropic receptor kainate type subunit 2
8880	9.99e-01	9.89e-01	0.314	-0.013889	-0.0043593	1714.85	FUBP1	far upstream element binding protein 1
84033	9.99e-01	9.89e-01	0.553	0.013757	0.0076013	2863.78	OBSCN	obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF
388963	9.99e-01	9.89e-01	0.503	-0.013577	-0.006836	136.5	C2orf81	chromosome 2 open reading frame 81
133015	9.99e-01	9.89e-01	0.319	-0.013402	-0.0042775	136.51	PACRGL	parkin coregulated like
100287467	9.99e-01	9.89e-01	0.477	0.013367	0.0063784	45.95	LOC100287467	uncharacterized LOC100287467
84747	9.99e-01	9.89e-01	0.223	0.013305	0.0029657	875.56	UNC119B	unc-119 lipid binding chaperone B
28461	9.99e-01	9.90e-01	0.881	-0.013059	-0.0115027	393.57	IGHV1-69	immunoglobulin heavy variable 1-69
100126311	9.99e-01	9.90e-01	0.607	-0.013084	-0.0079394	47.06	MIR147B	microRNA 147b
101928188	9.99e-01	9.89e-01	0.501	-0.013176	-0.006598	42.92	LOC101928188	uncharacterized LOC101928188
100533955	9.99e-01	9.89e-01	0.364	-0.013429	-0.0048863	5663.16	SENP3-EIF4A1	SENP3-EIF4A1 readthrough (NMD candidate)
126074	9.99e-01	9.90e-01	0.455	0.013129	0.0059775	77.07	SWSAP1	SWIM-type zinc finger 7 associated protein 1
7709	1.00	9.91e-01	0.294	-0.011508	-0.0033851	929.71	ZBTB17	zinc finger and BTB domain containing 17
6135	1.00	9.91e-01	0.423	-0.011756	-0.0049742	16740.99	RPL11	ribosomal protein L11
10691	1.00	9.91e-01	0.243	-0.011274	-0.0027385	430.1	GMEB1	glucocorticoid modulatory element binding protein 1
79717	1.00	9.90e-01	0.233	-0.012394	-0.0028868	686.52	PPCS	phosphopantothenoylcysteine synthetase
100874278	1.00	9.91e-01	0.378	0.011288	0.0042617	36.73	ERI3-IT1	ERI3 intronic transcript 1
9095	1.00	9.90e-01	0.313	0.012424	0.0038855	96.29	TBX19	T-box transcription factor 19
81788	1.00	9.92e-01	0.464	0.010085	0.0046826	507.84	NUAK2	NUAK family kinase 2
23160	1.00	9.92e-01	0.263	0.010631	0.0027919	665.03	WDR43	WD repeat domain 43
58484	1.00	9.91e-01	0.393	-0.011079	-0.0043538	29.05	NLRC4	NLR family CARD domain containing 4
26146	1.00	9.92e-01	0.319	-0.010469	-0.0033441	323.4	TRAF3IP1	TRAF3 interacting protein 1
80144	1.00	9.92e-01	0.839	-0.010072	-0.0084519	865.34	FRAS1	Fraser extracellular matrix complex subunit 1
102724748	1.00	9.92e-01	0.397	0.010585	0.004201	116.53	LOC102724748	
629	1.00	9.90e-01	0.687	-0.012015	-0.0082597	4329.14	CFB	complement factor B
9589	1.00	9.90e-01	0.227	0.011929	0.0027102	1189.32	WTAP	WT1 associated protein
10156	1.00	9.91e-01	0.413	0.011788	0.0048665	652.98	RASA4	RAS p21 protein activator 4
80185	1.00	9.92e-01	0.235	-0.010121	-0.0023815	247.9	TTI2	TELO2 interacting protein 2
101927963	1.00	9.90e-01	0.431	-0.012437	-0.0053629	20.54	DENND3-AS1	DENND3 antisense RNA 1
9380	1.00	9.91e-01	0.346	-0.011156	-0.0038653	1541.68	GRHPR	glyoxylate and hydroxypyruvate reductase
56254	1.00	9.92e-01	0.324	-0.010209	-0.0033084	852.57	RNF20	ring finger protein 20
22982	1.00	9.92e-01	0.438	0.010562	0.0046261	674.42	DIP2C	disco interacting protein 2 homolog C
414235	1.00	9.92e-01	0.601	-0.010306	-0.0061981	106.85	DIP2C-AS1	DIP2C antisense RNA 1
5003	1.00	9.91e-01	0.447	0.01142	0.0051033	66.39	SLC22A18AS	SLC22A18 antisense RNA
387758	1.00	9.92e-01	0.698	0.010406	0.007262	156.1	FIBIN	fin bud initiation factor homolog
5883	1.00	9.91e-01	0.345	-0.010837	-0.0037391	806.23	RAD9A	RAD9 checkpoint clamp component A
105369373	1.00	9.91e-01	0.293	0.01089	0.0031861	23.87	LOC105369373	uncharacterized LOC105369373
4074	1.00	9.90e-01	0.276	0.012074	0.0033281	1648.19	M6PR	mannose-6-phosphate receptor, cation dependent
196528	1.00	9.92e-01	0.394	0.01057	0.0041645	802.34	ARID2	AT-rich interaction domain 2
5787	1.00	9.91e-01	0.501	-0.01174	-0.00588	429.23	PTPRB	protein tyrosine phosphatase receptor type B
10795	1.00	9.91e-01	0.341	0.011843	0.0040335	295.15	ZNF268	zinc finger protein 268
51082	1.00	9.91e-01	0.442	-0.010727	-0.0047424	1642.3	POLR1D	RNA polymerase I and III subunit D
100129387	1.00	9.92e-01	0.321	0.010102	0.003239	182.83	GABPB1-AS1	GABPB1 antisense RNA 1
112268153	1.00	9.92e-01	1.085	0.010554	0.0114555	195.82	LOC112268153	uncharacterized LOC112268153
641298	1.00	9.90e-01	0.303	-0.01242	-0.003759	697.63	SMG1P1	SMG1 pseudogene 1
100289092	1.00	9.90e-01	0.508	-0.012618	-0.0064044	21.19	ATP2A1-AS1	ATP2A1 antisense RNA 1
9739	1.00	9.90e-01	0.35	0.01203	0.0042071	1453.2	SETD1A	SET domain containing 1A, histone lysine methyltransferase
85407	1.00	9.91e-01	0.54	-0.011512	-0.0062199	401.35	NKD1	NKD inhibitor of WNT signaling pathway 1
105371753	1.00	9.92e-01	0.491	0.01019	0.0050018	17.57	LOC105371753	uncharacterized LOC105371753
654364	1.00	9.90e-01	0.468	-0.012789	-0.0059905	3843.96	NME1-NME2	NME1-NME2 readthrough
51341	1.00	9.91e-01	0.459	-0.011469	-0.0052628	2740.06	ZBTB7A	zinc finger and BTB domain containing 7A
8455	1.00	9.90e-01	0.231	-0.012757	-0.0029445	1441.48	ATRN	attractin
10955	1.00	9.92e-01	0.164	0.010403	0.0017015	2217.34	SERINC3	serine incorporator 3
116936	1.00	9.90e-01	0.478	0.012291	0.0058694	25.05	SNORD139	small nucleolar RNA, C/D box 139
27286	1.00	9.91e-01	0.502	-0.010654	-0.0053477	557.7	SRPX2	sushi repeat containing protein X-linked 2
9016	1.00	9.91e-01	0.265	-0.011786	-0.0031253	151.37	SLC25A14	solute carrier family 25 member 14
79258	1.00	9.93e-01	0.469	0.008314	0.0039036	84.75	MMEL1	membrane metalloendopeptidase like 1
200172	1.00	9.95e-01	0.495	-0.006144	-0.0030417	154.23	SLFNL1	schlafen like 1
388662	1.00	9.92e-01	0.787	0.00968	0.0076178	22.95	SLC6A17	solute carrier family 6 member 17
653519	1.00	9.95e-01	0.259	-0.006522	-0.0016861	310.4	GPR89A	G protein-coupled receptor 89A
148327	1.00	9.95e-01	0.486	0.005887	0.0028631	441.87	CREB3L4	cAMP responsive element binding protein 3 like 4
2205	1.00	9.95e-01	0.733	-0.005881	-0.0043096	39.2	FCER1A	Fc epsilon receptor Ia
149041	1.00	9.95e-01	0.372	0.005927	0.002204	887.42	RC3H1	ring finger and CCCH-type domains 1
80232	1.00	9.96e-01	0.26	-0.005087	-0.0013239	2194.09	WDR26	WD repeat domain 26
50618	1.00	9.93e-01	0.368	0.008652	0.0031883	1129.42	ITSN2	intersectin 2
100506286	1.00	9.95e-01	0.403	0.006789	0.0027358	16.84	TBC1D8-AS1	TBC1D8 antisense RNA 1
402096	1.00	9.93e-01	0.371	-0.008545	-0.0031683	18.45	ANAPC1P6	ANAPC1 pseudogene 6
84084	1.00	9.96e-01	0.287	-0.005225	-0.0015022	139.18	RAB6C	RAB6C, member RAS oncogene family
105373716	1.00	9.93e-01	0.451	-0.008817	-0.0039806	87.09	LOC105373716	uncharacterized LOC105373716
84128	1.00	9.95e-01	0.244	-0.006493	-0.0015812	533.23	WDR75	WD repeat domain 75
65061	1.00	9.98e-01	0.755	0.002335	0.0017625	15.14	CDK15	cyclin dependent kinase 15
6168	1.00	9.95e-01	0.479	-0.006491	-0.0031075	11002.83	RPL37A	ribosomal protein L37a
6556	1.00	9.96e-01	0.592	-0.004638	-0.0027475	650.98	SLC11A1	solute carrier family 11 member 1
100533179	1.00	9.95e-01	0.331	0.006634	0.0021991	295.06	UBE2F-SCLY	UBE2F-SCLY readthrough (NMD candidate)
389114	1.00	9.95e-01	0.583	-0.006648	-0.0038743	134.61	ZNF662	zinc finger protein 662
9364	1.00	9.93e-01	0.291	-0.009397	-0.0027384	142.74	RAB28	RAB28, member RAS oncogene family
23037	1.00	9.95e-01	0.494	-0.0068	-0.0033568	576.72	PDZD2	PDZ domain containing 2
23517	1.00	9.95e-01	0.215	0.006144	0.0013209	710.56	MTREX	Mtr4 exosome RNA helicase
140890	1.00	9.96e-01	0.349	0.005366	0.0018704	1080.6	SREK1	splicing regulatory glutamic acid and lysine rich protein 1
4012	1.00	9.96e-01	0.429	-0.005396	-0.0023165	1054.65	LNPEP	leucyl and cystinyl aminopeptidase
54826	1.00	9.97e-01	0.314	0.003934	0.0012368	60.56	GIN1	gypsy retrotransposon integrase 1
26112	1.00	9.98e-01	0.596	-0.002653	-0.0015801	697.13	CCDC69	coiled-coil domain containing 69
8336	1.00	9.97e-01	0.546	0.003409	0.0018602	25.89	H2AC17	H2A clustered histone 17
7916	1.00	9.92e-01	0.352	0.009551	0.003366	7116.34	PRRC2A	proline rich coiled-coil 2A
3159	1.00	9.96e-01	0.586	-0.005417	-0.0031762	8229.83	HMGA1	high mobility group AT-hook 1
4800	1.00	9.98e-01	0.357	-0.002852	-0.0010183	752.16	NFYA	nuclear transcription factor Y subunit alpha
5980	1.00	9.96e-01	0.507	-0.005465	-0.0027704	658.57	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit
10924	1.00	9.94e-01	0.634	0.007764	0.0049224	217.21	SMPDL3A	sphingomyelin phosphodiesterase acid like 3A
51106	1.00	9.96e-01	0.259	0.005381	0.0013951	195.19	TFB1M	transcription factor B1, mitochondrial
9678	1.00	9.93e-01	0.243	0.009179	0.0022334	795.56	PHF14	PHD finger protein 14
27241	1.00	9.93e-01	0.294	-0.008916	-0.0026186	131.76	BBS9	Bardet-Biedl syndrome 9
100101148	1.00	9.96e-01	0.45	0.004404	0.0019806	25.57	LOC100101148	FKBP prolyl isomerase 6 pseudogene
22932	1.00	9.95e-01	0.262	-0.005818	-0.0015218	256.17	POMZP3	POM121 and ZP3 fusion
54809	1.00	9.94e-01	0.775	-0.007546	-0.005846	1411.52	SAMD9	sterile alpha motif domain containing 9
1174	1.00	9.96e-01	0.368	0.004959	0.001824	1184.89	AP1S1	adaptor related protein complex 1 subunit sigma 1
100271927	1.00	9.94e-01	0.412	-0.007449	-0.0030707	611.87	RASA4B	RAS p21 protein activator 4B
100500804	1.00	9.93e-01	0.511	-0.008171	-0.004179	755.56	MIR3654	microRNA 3654
85453	1.00	9.96e-01	0.679	0.004415	0.002998	179.62	TSPYL5	TSPY like 5
79977	1.00	9.97e-01	0.647	-0.003374	-0.0021819	1200.07	GRHL2	grainyhead like transcription factor 2
105375683	1.00	9.96e-01	0.415	0.004748	0.001971	70.3	LOC105375683	uncharacterized LOC105375683
105375724	1.00	9.95e-01	0.595	-0.005839	-0.0034735	34.17	LOC105375724	uncharacterized LOC105375724
100131726	1.00	9.98e-01	0.949	0.002497	0.0023686	102.28	FAM83A-AS1	FAM83A antisense RNA 1
107986981	1.00	9.98e-01	0.513	0.002958	0.001518	49.04	LOC107986981	uncharacterized LOC107986981
157983	1.00	9.98e-01	0.634	0.00237	0.0015014	16.73	DOCK8-AS1	DOCK8 antisense RNA 1
55667	1.00	9.96e-01	0.437	0.004589	0.0020038	819.93	DENND4C	DENN domain containing 4C
347088	1.00	9.98e-01	1.006	-0.002298	-0.0023114	28	ADGRD2	adhesion G protein-coupled receptor D2
27433	1.00	9.97e-01	0.358	0.004198	0.0015014	389.3	TOR2A	torsin family 2 member A
6838	1.00	9.96e-01	0.253	0.004825	0.0012225	736.64	SURF6	surfeit 6
55684	1.00	9.96e-01	0.337	0.0053	0.0017837	2855.55	RABL6	RAB, member RAS oncogene family like 6
5599	1.00	9.95e-01	0.357	-0.006774	-0.0024186	457.8	MAPK8	mitogen-activated protein kinase 8
55847	1.00	9.96e-01	0.341	0.004823	0.0016469	279.43	CISD1	CDGSH iron sulfur domain 1
221035	1.00	9.93e-01	0.303	0.008262	0.0025071	583.03	REEP3	receptor accessory protein 3
414152	1.00	9.94e-01	0.546	-0.006995	-0.0038206	26.94	C10orf105	chromosome 10 open reading frame 105
643161	1.00	9.93e-01	1.212	0.008214	0.0099554	281.7	FAM25A	family with sequence similarity 25 member A
3433	1.00	9.97e-01	0.703	-0.003476	-0.002444	458.11	IFIT2	interferon induced protein with tetratricopeptide repeats 2
9044	1.00	9.95e-01	0.433	0.0067	0.0028989	1126.12	BTAF1	B-TFIID TATA-box binding protein associated factor 1
3784	1.00	9.95e-01	0.538	-0.005921	-0.0031835	327.88	KCNQ1	potassium voltage-gated channel subfamily Q member 1
5002	1.00	9.96e-01	0.459	-0.004914	-0.0022562	386.62	SLC22A18	solute carrier family 22 member 18
55128	1.00	9.96e-01	0.414	-0.004541	-0.0018811	224.65	TRIM68	tripartite motif containing 68
4647	1.00	9.97e-01	0.57	0.003497	0.001992	444.83	MYO7A	myosin VIIA
10873	1.00	9.98e-01	0.474	-0.002569	-0.0012165	288.36	ME3	malic enzyme 3
143686	1.00	9.97e-01	0.567	0.003338	0.0018923	1330.46	SESN3	sestrin 3
10413	1.00	9.97e-01	0.307	-0.003239	-0.0009951	1923.63	YAP1	Yes1 associated transcriptional regulator
55726	1.00	9.94e-01	0.369	0.007319	0.0027029	374.23	INTS13	integrator complex subunit 13
102723983	1.00	9.97e-01	0.418	0.003954	0.0016511	32.18	LOC102723983	
10193	1.00	9.97e-01	0.269	-0.003916	-0.0010533	903.77	RNF41	ring finger protein 41
79837	1.00	9.95e-01	0.301	0.005743	0.0017261	1046.17	PIP4K2C	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
11021	1.00	9.98e-01	0.306	-0.002873	-0.0008804	1941.44	RAB35	RAB35, member RAS oncogene family
100533183	1.00	9.93e-01	0.411	0.008203	0.0033713	73.13	ZNF664-RFLNA	ZNF664-RFLNA readthrough
283551	1.00	9.98e-01	0.51	0.002303	0.0011756	86.2	LINC01588	long intergenic non-protein coding RNA 1588
93487	1.00	9.97e-01	0.18	0.003329	0.0005994	1406.36	MAPK1IP1L	mitogen-activated protein kinase 1 interacting protein 1 like
57570	1.00	9.93e-01	0.221	-0.008853	-0.0019575	315.16	TRMT5	tRNA methyltransferase 5
22909	1.00	9.95e-01	0.285	-0.005766	-0.0016459	632.28	FAN1	FANCD2 and FANCI associated nuclease 1
161582	1.00	9.93e-01	0.605	-0.009259	-0.0055982	31.36	DNAAF4	dynein axonemal assembly factor 4
3658	1.00	9.94e-01	0.392	-0.007277	-0.0028548	746.32	IREB2	iron responsive element binding protein 2
64063	1.00	9.97e-01	0.72	0.003776	0.0027195	797.78	PRSS22	serine protease 22
55512	1.00	9.98e-01	0.76	0.00291	0.0022125	372.81	SMPD3	sphingomyelin phosphodiesterase 3
118460	1.00	9.95e-01	0.363	0.006042	0.0021947	637.16	EXOSC6	exosome component 6
63826	1.00	9.94e-01	0.217	-0.007058	-0.0015325	307.22	SRR	serine racemase
5023	1.00	9.93e-01	0.533	0.008252	0.004396	82.75	P2RX1	purinergic receptor P2X 1
54739	1.00	9.96e-01	0.721	0.005267	0.0037996	2476.55	XAF1	XIAP associated factor 1
116840	1.00	9.93e-01	0.324	-0.008818	-0.002856	857.16	CNTROB	centrobin, centriole duplication and spindle assembly protein
100133991	1.00	9.94e-01	0.334	0.007916	0.0026446	53.93	MAP3K14-AS1	MAP3K14 antisense RNA 1
6668	1.00	9.96e-01	0.309	-0.005164	-0.001597	771.37	SP2	Sp2 transcription factor
4591	1.00	9.95e-01	0.327	-0.00626	-0.0020502	421.66	TRIM37	tripartite motif containing 37
